order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY00101,2018-07-04,14:05:04,Lunch,TP,"[('Burger', 7), ('Salad', 8), ('Fries', 4), ('Chicken', 2)]",466.6,-37.8118428,144.9452685,0,9.683,13.6057427
ORDJ05637,2018-12-24,19:49:51,Dinner,TP,"[('Shrimp', 1), ('Pasta', 4), ('Fish&Chips', 4)]",304.0,-37.8220691,144.969616,0,7.846,12.4307034
ORDI07492,2018-04-08,11:12:40,Breakfast,NS,"[('Cereal', 6), ('Coffee', 5), ('Eggs', 3), ('Pancake', 2)]",278.0,-37.8100283,144.9906973,0,8.642,15.9454071
ORDZ05938,2018-10-25,17:48:10,Dinner,NS,"[('Salmon', 8), ('Pasta', 6), ('Fish&Chips', 2), ('Shrimp', 9)]",1049.0,-37.8087825,144.966348,0,7.166,12.9132383
ORDY03759,2018-03-17,10:21:58,Breakfast,TP,"[('Eggs', 7), ('Pancake', 3), ('Coffee', 5)]",264.25,-37.807502,144.942541,0,10.171,21.3740436
ORDJ05907,2018-12-12,19:29:34,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 2)]",262.5,-37.8144668,144.9639338,0,8.006,12.2047177
ORDZ07047,2018-05-15,12:23:39,Lunch,NS,"[('Salad', 5), ('Burger', 5), ('Steak', 5), ('Fries', 4)]",514.0,-37.8080795,144.9692773,0,6.987,13.0114209
ORDI07112,2018-07-18,14:35:29,Lunch,NS,"[('Steak', 8), ('Chicken', 6), ('Salad', 5), ('Burger', 1)]",669.0,-37.801224,144.9838651,0,7.402,12.7892942
ORDI10665,2018-11-27,18:59:09,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 3)]",327.5,-37.8186074,145.0053569,0,10.621,16.4202822
ORDB02884,2018-04-05,11:02:32,Breakfast,TP,"[('Pancake', 9), ('Cereal', 9), ('Coffee', 5)]",444.75,-37.8177465,144.9518265,0,8.739,5.76027555
ORDZ09490,2018-11-22,18:49:00,Dinner,NS,"[('Pasta', 6), ('Salmon', 4), ('Shrimp', 9), ('Fish&Chips', 4)]",955.0,-37.8206787,144.9486413,0,9.712,15.975441
ORDY03678,2018-04-03,11:02:32,Breakfast,TP,"[('Cereal', 10), ('Eggs', 9)]",408.0,-37.8120724,144.9871468,0,9.713,11.9512108
ORDK09856,2018-02-26,09:51:32,Breakfast,BK,"[('Coffee', 4), ('Cereal', 4)]",114.0,-37.8108708,144.9773416,0,6.356,11.2235615
ORDJ06014,2018-06-04,13:04:13,Lunch,TP,"[('Chicken', 10), ('Burger', 10), ('Steak', 1), ('Salad', 3)]",726.6,-37.8140916,144.9653595,0,8.184,11.7459566
ORDC05930,2018-03-21,10:32:06,Breakfast,NS,"[('Coffee', 5), ('Eggs', 4), ('Pancake', 5)]",246.75,-37.8159634,144.9613069,0,8.388,13.4482606
ORDA09162,2018-10-10,17:17:44,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 7), ('Shrimp', 7), ('Salmon', 2)]",760.0,-37.8194102,144.9619622,0,7.992,15.2287003
ORDB03419,2018-08-02,15:05:54,Lunch,TP,"[('Salad', 6), ('Steak', 10), ('Burger', 9), ('Chicken', 2), ('Fries', 9)]",1004.2,-37.7997046,144.9550666,0,9.828,13.0581318
ORDA06981,2018-08-07,15:16:03,Lunch,BK,"[('Chicken', 3), ('Burger', 6)]",282.0,-37.8111271,144.9583094,0,7.911,14.1235064
ORDC02374,2018-03-28,10:52:23,Breakfast,NS,"[('Cereal', 1), ('Pancake', 2)]",69.5,-37.798985,144.9540848,0,7.616,12.7261491
ORDB03312,2018-08-07,15:16:03,Lunch,TP,"[('Steak', 3), ('Fries', 4), ('Burger', 3)]",276.0,-37.8148844,144.9376827,0,10.358,13.2929224
ORDI09145,2018-03-21,10:32:06,Breakfast,NS,"[('Eggs', 5), ('Cereal', 9), ('Coffee', 8), ('Pancake', 2)]",407.5,-37.81405,144.9601946,0,8.186,13.2335076
ORDA01552,2018-08-11,15:16:03,Lunch,BK,"[('Chicken', 10), ('Salad', 4), ('Steak', 2), ('Burger', 10)]",788.8,-37.8120227,144.9866651,0,5.531,14.3130444
ORDK03740,2018-02-05,09:10:59,Breakfast,BK,"[('Pancake', 7), ('Eggs', 6), ('Cereal', 8)]",469.75,-37.809775,144.9724011,0,6.732,11.1984754
ORDC03421,2018-04-30,11:53:14,Breakfast,NS,"[('Cereal', 2), ('Eggs', 6)]",174.0,-37.8191116,144.9524824,0,9.315,14.1921065
ORDY10830,2018-11-06,18:18:35,Dinner,TP,"[('Shrimp', 9), ('Pasta', 7), ('Fish&Chips', 9)]",993.5,-37.8132527,144.9625511,0,8.148,12.0895755
ORDX01477,2018-09-21,16:37:10,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 8), ('Shrimp', 8), ('Salmon', 3)]",1055.0,-37.8201245,144.9583277,0,8.296,15.2908394
ORDK02719,2018-10-30,17:58:18,Dinner,BK,"[('Pasta', 6), ('Salmon', 10), ('Fish&Chips', 9), ('Shrimp', 1)]",944.0,-37.8012198,144.9630195,0,8.061,15.4516854
ORDK08647,2018-09-11,16:16:54,Dinner,BK,"[('Pasta', 1), ('Shrimp', 9)]",513.5,-37.8093233,144.9643404,0,7.336,14.4321815
ORDY04315,2018-11-14,18:28:43,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 4), ('Pasta', 7), ('Shrimp', 7)]",1084.5,-37.8227359,144.9475476,0,8.884,13.2466698
ORDA03104,2018-09-13,16:27:02,Dinner,BK,"[('Fish&Chips', 8), ('Pasta', 4), ('Shrimp', 6)]",714.0,-37.7999827,144.9547057,0,8.525,15.7964474
ORDY03018,2018-11-21,18:38:52,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 6), ('Salmon', 5), ('Shrimp', 6)]",869.0,-37.8082071,144.9761573,0,9.238,13.043954
ORDY08952,2018-12-30,20:00:00,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 4), ('Pasta', 3)]",351.5,-37.8157365,144.9372803,0,10.44,15.5701946
ORDJ08762,2018-10-07,17:17:44,Dinner,TP,"[('Pasta', 6), ('Shrimp', 10)]",705.0,-37.819802,144.9612877,0,7.587,13.3006196
ORDA02235,2018-05-26,12:43:56,Lunch,BK,"[('Burger', 5), ('Fries', 5), ('Steak', 3), ('Salad', 7), ('Chicken', 3)]",566.4,-37.8058495,144.9558643,0,8.074,16.5320338
ORDJ06970,2018-03-14,10:21:58,Breakfast,TP,"[('Cereal', 7), ('Eggs', 1)]",169.0,-37.8194959,144.9848817,0,9.288,12.1706076
ORDI08410,2018-04-08,11:12:40,Breakfast,NS,"[('Cereal', 9), ('Coffee', 7), ('Pancake', 6), ('Eggs', 2)]",431.0,-37.809687,144.9636474,0,7.436,14.646347
ORDK04521,2018-07-20,14:35:29,Lunch,BK,"[('Fries', 1), ('Steak', 3), ('Chicken', 10)]",467.0,-37.8232173,145.0111342,0,4.86,10.6449972
ORDC05703,2018-05-25,12:43:56,Lunch,NS,"[('Chicken', 7), ('Fries', 4), ('Burger', 6), ('Steak', 9)]",863.0,-37.8250195,144.9570327,0,9.704,15.2760985
ORDJ07471,2018-03-21,10:32:06,Breakfast,TP,"[('Cereal', 2), ('Coffee', 8), ('Eggs', 1)]",124.0,-37.812906,144.9598981,0,8.457,10.6905081
ORDK03023,2018-03-09,10:11:49,Breakfast,BK,"[('Pancake', 2), ('Eggs', 10), ('Cereal', 8), ('Coffee', 9)]",504.0,-37.8161428,144.9661948,0,7.617,12.502482
ORDA03174,2018-01-25,08:40:33,Breakfast,BK,"[('Cereal', 10), ('Eggs', 9), ('Coffee', 3), ('Pancake', 9)]",648.75,-37.8097289,144.9611666,0,7.668,12.7468226
ORDK02921,2018-07-15,14:25:21,Lunch,BK,"[('Steak', 6), ('Salad', 2), ('Burger', 8), ('Chicken', 8)]",808.4,-37.806913,144.9657827,0,7.189,15.7380602
ORDJ09273,2018-03-28,10:52:23,Breakfast,TP,"[('Coffee', 4), ('Pancake', 5), ('Cereal', 6)]",277.25,-37.824345,144.9885233,0,9.189,12.024173
ORDC06459,2018-05-13,12:23:39,Lunch,NS,"[('Fries', 6), ('Salad', 3), ('Burger', 9)]",402.6,-37.8059721,144.9646005,0,7.106,14.4701932
ORDY06096,2018-09-29,16:57:27,Dinner,TP,"[('Pasta', 3), ('Shrimp', 4), ('Fish&Chips', 6), ('Salmon', 8)]",836.5,-37.8177738,144.9969973,0,10.37,7.7602531
ORDA09668,2018-10-10,17:17:44,Dinner,BK,"[('Salmon', 9), ('Shrimp', 7)]",747.0,-37.8126705,144.9520012,0,8.621,7.7093542
ORDB01972,2018-06-02,13:04:13,Lunch,TP,"[('Steak', 2), ('Burger', 3), ('Chicken', 10), ('Salad', 7)]",623.4,-37.8154705,144.9670723,0,8.002,12.9620407
ORDI10491,2018-08-24,15:46:28,Lunch,NS,"[('Chicken', 4), ('Burger', 1), ('Steak', 3), ('Salad', 5), ('Fries', 10)]",500.0,-37.8032103,144.9356453,0,9.923,15.1483113
