order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB05380,2018-04-20,11:32:57,Breakfast,TP,"[('Eggs', 7), ('Cereal', 5), ('Pancake', 10), ('Coffee', 1)]",705.0,-37.8071876,144.9590913,0,8.986,11.3196832
ORDA01257,2018-07-15,14:25:21,Lunch,BK,"[('Steak', 1), ('Burger', 8), ('Coffee', 5)]",453.0,-37.7993288,144.9248188,0,12.562,21.5338053
ORDB03095,2018-07-05,14:05:04,Lunch,TP,"[('Chicken', 1), ('Fries', 5), ('Steak', 7), ('Salad', 5)]",493.0,-37.8052631,144.9863214,1,10.265,13.603021
ORDX05986,2018-01-03,08:00:00,Dinner,BK,"[('Pancake', 5), ('Coffee', 9), ('Cereal', 5)]",293.75,-37.8020123,145.0202706,1,5.776,5.4401801
ORDZ03405,2018-03-13,10:21:58,Breakfast,NS,"[('Cereal', 2), ('Eggs', 10), ('Coffee', 2), ('Pancake', 5)]",398.25,-37.8138875,144.9553465,0,8.463,13.5869342
ORDC06981,2018-10-27,17:48:10,Dinner,NS,"[('Shrimp', 4), ('Salmon', 9), ('Pasta', 8), ('Fish&Chips', 7)]",1050.0,-37.8186056,144.9991443,0,6.6,18.4348631
ORDC04170,05-04-2018,11:02:32,Breakfast,NS,"[('Coffee', 8), ('Cereal', 2)]",102.0,-37.817944,144.9634903,0,8.556,13.6416419
ORDB02263,2018-02-25,09:41:24,Breakfast,bk,"[('Coffee', 1), ('Cereal', 10)]",217.5,-37.8081488,144.975634,0,9.251,13.4877632
ORDA03369,2018-05-17,12:23:39,Lunch,BK,"[('Burger', 8), ('Steak', 3), ('Chicken', 2), ('Fries', 5), ('Salad', 2)]",541.4,-37.803875,144.9583647,0,7.941,14.1414729
ORDK06428,2018-09-16,16:37:10,Dinner,BK,"[('Shrimp', 3), ('Salmon', 7), ('Pasta', 10)]",724.0,-37.8059182,144.9366503,0,9.93,19.5424981
ORDZ08750,2018-08-23,15:46:28,Lunch,NS,"[('Burger', 6), ('Chicken', 4)]",314.0,37.8230066,144.9876456,0,9.434,14.9974131
ORDJ03120,2018-08-14,15:26:11,Lunch,TP,"[('Salad', 9), ('Chicken', 10), ('Burger', 10)]",784.8,-37.8230304,145.0001615,0,10.474,13.2628123
ORDA03519,2018-06-24,13:44:47,Lunch,BK,"[('Fries', 8), ('Salad', 7), ('Chicken', 6), ('Steak', 8), ('Burger', 8)]",1016.4,-37.8181136,144.9613614,0,8.005,15.9660971
ORDX10812,2018-03-24,10:42:15,Breakfast,bk,"[('Eggs', 3), ('Cereal', 5), ('Coffee', 8)]",231.0,-37.8191823,144.9850962,0,6.228,13.6500258
ORDK07267,2018-10-16,17:27:53,Dinner,BK,"[('Shrimp', 1), ('Salmon', 3)]",177.0,37.8236627,144.9971191,0,5.567,12.353187
ORDZ02472,2018-02-24,09:41:24,Breakfast,NS,"[('Cereal', 7), ('Coffee', 7), ('Fish&Chips', 1), ('Eggs', 2)]",267.75,-37.8117936,145.008416,0,10.241,17.5295035
ORDA09660,2018-12-24,19:49:51,Dinner,BK,"[('Pasta', 10), ('Shrimp', 7), ('Salmon', 9), ('Fish&Chips', 2)]",1092.0,-37.8191051,145.0037948,0,4.548,11.8141006
ORDX10300,2018-11-23,18:49:00,Dinner,BK,"[('Salmon', 4), ('Pasta', 4), ('Shrimp', 8)]",706.0,-37.8170755,144.9832608,0,6.267,13.083549
ORDK09249,2018-06-20,13:34:38,Lunch,BK,"[('Steak', 7), ('Chicken', 10), ('Fries', 6), ('Burger', 1), ('Salad', 2)]",772.4,37.8044436,144.9492177,0,8.818,15.2507327
ORDX10005,2018-11-04,18:08:27,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 1)]",62.5,-37.8189068,144.9521333,0,8.924,18.0598155
ORDZ09089,2018-04-21,11:32:57,Breakfast,NS,"[('Eggs', 2), ('Cereal', 8), ('Coffee', 5), ('Pancake', 9)]",451.5,-37.8188927,144.9530801,0,9.256,15.582854
ORDY05445,2018-03-01,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Cereal', 3), ('Pancake', 6), ('Fish&Chips', 5)]",386.0,-37.8157201,144.9505242,0,9.776,12.2121462
ORDB00181,2018-11-21,18:49:00,Dinner,TP,"[('Pasta', 7), ('Salmon', 4)]",356.5,-37.819369,144.9902648,0,9.75,14.5743676
ORDK04699,2018-03-01,09:51:32,Breakfast,BK,"[('Coffee', 6), ('Eggs', 4), ('Pancake', 5)]",254.25,37.8049452,144.9552287,0,8.23,13.2073811
ORDI06139,2018-12-21,19:39:43,Dinner,NS,"[('Pasta', 2), ('Salmon', 7), ('Shrimp', 8)]",774.0,-37.8143826,144.9328127,0,9.103,14.8071832
ORDA04504,2018-08-20,15:36:20,Dinner,BK,"[('Fries', 9), ('Burger', 7), ('Steak', 6), ('Chicken', 7), ('Salad', 6)]",922.2,-37.8091572,144.9458899,0,9.159,15.2854366
ORDC08760,2018-03-22,10:32:06,Breakfast,NS,"[('Pancake', 4), ('Eggs', 1), ('Coffee', 9), ('Cereal', 4)]",270.5,-37.7999256,144.9551217,0,7.521,12.5962831
ORDY03862,2018-19-08,15:36:20,Lunch,TP,"[('Burger', 8), ('Chicken', 8)]",504.0,-37.8071034,144.9860054,0,10.065,14.6390883
ORDK07243,2018-04-13,11:22:49,Breakfast,BK,"[('Pancake', 2), ('Cereal', 8)]",216.5,-37.82381,144.9627168,0,8.377,13.4600226
ORDZ04150,2018-12-21,19:39:43,Dinner,NS,"[('Shrimp', 5), ('Fish&Chips', 5), ('Pasta', 4), ('Salmon', 7)]",842.0,-37.8020051,144.9651501,0,6.716,12.6052696
ORDJ09860,2018-04-29,11:53:14,Breakfast,tp,"[('Cereal', 7), ('Pancake', 6), ('Eggs', 4), ('Coffee', 3)]",403.0,-37.804507,144.9693603,0,9.503,13.8535676
ORDC09693,2018-09-02,16:06:45,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 8)]",706.0,-37.8121891,144.9697987,0,7.473,16.3587733
ORDK00119,2018-11-20,18:38:52,Dinner,BK,"[('Pasta', 8), ('Shrimp', 5)]",490.0,-37.8267473,144.9515487,0,9.303,16.02234
ORDI03883,2018-06-14,13:24:30,Lunch,NS,"[('Fries', 10), ('Salad', 4), ('Chicken', 9), ('Steak', 3), ('Burger', 5)]",766.8,-37.8095146,144.963777,0,7.407,12.9380645
ORDC01379,2018-07-16,14:25:21,Lunch,NS,"[('Fries', 10), ('Salad', 6), ('Steak', 9), ('Burger', 2), ('Chicken', 1)]",722.2,-37.8142266,144.9729692,0,7.818,13.4211309
ORDX07873,2018-01-10,08:10:08,Breakfast,BK,"[('Eggs', 3), ('Cereal', 9), ('Pancake', 10), ('Coffee', 10)]",572.5,37.8144947,144.954754,1,8.381,6.5005757
ORDK00413,2018-12-07,19:19:26,Lunch,BK,"[('Salmon', 6), ('Shrimp', 3), ('Fish&Chips', 10)]",758.0,-37.8055185,144.95227,0,8.395,14.9055853
ORDB04738,2018-10-07,17:17:44,Dinner,TP,"[('Fish&Chips', 3), ('Salmon', 7), ('Shrimp', 6)]",716.0,37.8064794,144.9558966,0,9.257,15.2792813
ORDX05968,2018-01-28,08:50:42,Breakfast,BK,"[('Pancake', 9), ('Coffee', 1), ('Eggs', 9), ('Cereal', 8)]",591.75,-37.8209023,144.9549422,0,8.606,15.9095209
ORDX03580,2018-09-02,16:06:45,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 6)]",452.5,-37.8117601,144.9712728,0,6.951,16.3810514
ORDB06163,2018-10-28,17:58:18,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 2), ('Salmon', 4), ('Pasta', 5)]",479.5,-37.809203,144.9484582,0,9.604,15.3378646
ORDX06383,2018-04-24,11:43:05,Breakfast,BK,"[('Coffee', 9), ('Eggs', 4), ('Cereal', 5)]",260.5,-37.8180715,144.9709101,0,7.341,12.2923289
ORDA08781,2018-04-22,11:43:05,Breakfast,BK,"[('Coffee', 7), ('Pancake', 6), ('Cereal', 2), ('Eggs', 9)]",438.0,-37.8194357,144.9521361,0,10.088,15.7171917
ORDI04882,2018-05-01,11:53:14,Breakfast,NS,"[('Eggs', 9), ('Coffee', 4), ('Pancake', 7)]",397.75,-37.8089746,144.9501386,0,8.68,13.3553891
ORDX00899,2018-06-18,13:34:38,Lunch,BK,"[('Chicken', 7), ('Steak', 9)]",629.0,-37.8130894,144.9739232,1,6.825,12.97302
ORDB03226,2018-11-12,18:28:43,Lunch,TP,"[('Shrimp', 8), ('Fish&Chips', 8)]",712.0,-37.8037888,144.9780208,0,10.264,14.3318983
ORDJ03237,2018-02-14,09:21:07,Breakfast,TP,"[('Pancake', 2), ('Coffee', 9)]",116.0,-37.8234934,144.9699862,0,7.999,10.6970239
ORDI03272,2018-08-13,15:26:11,Lunch,NS,"[('Salad', 8), ('Chicken', 3), ('Burger', 10)]",543.6,-37.8082778,144.9746998,0,7.235,12.5779654
ORDX10588,07-12-2018,19:19:26,Dinner,BK,"[('Shrimp', 7), ('Pasta', 10)]",653.0,-37.8056673,144.9536238,0,8.274,15.0579915
ORDC03759,2018-10-12,17:27:53,Dinner,NS,"[('Salmon', 9), ('Shrimp', 8), ('Fish&Chips', 9), ('Pasta', 5)]",386.0,-37.82445,144.9465365,0,10.314,16.1606768
ORDX00423,2018-02-14,09:21:07,Lunch,BK,"[('Cereal', 7), ('Eggs', 4), ('Pancake', 9)]",453.25,-37.8249556,144.992358,0,6.785,11.5391552
ORDX09971,2018-01-18,08:30:25,Breakfast,tp,"[('Cereal', 8), ('Eggs', 3), ('Coffee', 6), ('Pancake', 2)]",327.5,-37.7999398,144.9631958,1,8.091,6.3365411
